PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,PitchLocationConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,PitchMovementConfidence
172,2023-01-17,17:36:23.34,2,4,"Munoz, Luimi",,Right,WOR_PR1,"Guillen, Steven",,Left,WOR_PR1,Undefined,9,Top,0,1,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,88.82568,-3.469965,-1.125764,1608.201351,214.468467,1:15,6.00267,0.44268,6.47233,-14.7591,19.96182,12.93028,1.58163,0.48624,81.30435,-6.314804,1.220969,0.424099,63.42164,-7.285359,-55.281689,,,,,11.97935,11.97608,-50.042905,0.11941,-7.09874,11.77906,-0.36882,50,5.75121,2.03653,-128.9381,-8.17375,-11.93658,27.10242,-12.36755,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,fd8681c0-96ae-11ed-a773-df94705731b4,88.87656,1.41179,,7.52133,,,,1.54038,1.41179,-0.28983,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:36:23.34,2023-01-17T17:36:23.3442472-04:00,2023-01-17T21:36:23.3442472Z,GroundBall,v3,,,,", ccc",,Undefined,WOR_PR1,54.02613,-129.78162,13.55121,5.99961,-7.78883,-6.18377,-0.43799,2.40804,-5.96829,176.262323,1.54052,52.53387,-8.44643,,,,,,,1.41156,-11.77038,-0.40922,,,,,,,-0.29002,-75.81919,11.31193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,Low,Low,,High,,,High
173,2023-01-17,17:36:54.28,2,5,"Munoz, Luimi",,Right,WOR_PR1,"Guillen, Steven",,Left,WOR_PR1,Undefined,9,Top,0,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.54071,-1.603784,-0.745067,2343.017262,218.114224,1:15,6.02129,0.55751,6.65024,-14.81056,17.86127,13.12761,3.31874,0.96952,82.9201,-4.48907,1.645446,0.411394,,,,,,,,,,,,-7.09626,10.21493,-0.5118,50,5.90684,1.20195,-132.98488,-4.06871,-12.57074,31.39168,-14.07874,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,0fe2d300-96af-11ed-a773-df94705731b4,91.62119,,,8.62062,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:36:54.28,2023-01-17T17:36:54.2813864-04:00,2023-01-17T21:36:54.2813864Z,,v3,,,,", ccc",,Undefined,WOR_PR1,53.84574,-133.88961,15.69584,6.01826,-3.66295,-7.03937,-0.55166,1.56424,-6.28537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
174,2023-01-17,17:37:15.98,2,6,"Munoz, Luimi",,Right,WOR_PR1,"Guillen, Steven",,Left,WOR_PR1,Undefined,9,Top,0,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.48594,-2.240184,-0.747759,2309.168611,217.215652,1:15,6.02069,0.58668,6.7383,-13.46698,19.11375,13.66717,2.85037,1.04234,82.9994,-4.879267,1.745066,0.41082,38.31613,25.966958,-159.328514,2661.287979,,,,71.55563,38.62441,-161.653424,1.52715,-7.39945,11.09127,-0.54178,50,5.86743,1.19329,-132.89449,-5.48449,-13.10666,31.01554,-12.52809,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,1ce38770-96af-11ed-a773-df94705731b4,91.74923,11.12371,,8.48654,,,,-1.44438,2.6674,-1.38869,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:37:15.98,2023-01-17T17:37:15.9864488-04:00,2023-01-17T21:37:15.9864488Z,GroundBall,v3,,,,", ccc",,Undefined,WOR_PR1,53.75797,-133.76867,15.50777,6.01704,-5.13138,-6.26405,-0.58062,1.5627,-6.55333,63.24255,-1.44439,-47.26968,2.38801,0.09414,-0.18986,0.15556,0.00029,-0.04292,0.01264,2.6674,24.60548,-18.58343,1.10689,-0.10754,-0.1584,0.15873,-0.06442,0.00976,-1.3887,-17.83407,3.37073,-0.73484,0.07124,0.14552,-0.04851,-0.01952,0.0085,,,,,,,,,,,,,,,,,,,,,,,High,High,Medium,,High,,,High
175,2023-01-17,17:37:41.29,2,7,"Munoz, Luimi",,Right,WOR_PR1,"Guillen, Steven",,Left,WOR_PR1,Undefined,9,Top,0,2,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,72.42514,3.116044,1.519494,2530.160142,14.17444,6:30,5.78409,0.65324,6.05322,-72.9552,-18.91895,-5.2774,2.59273,1.62032,65.56103,-10.29897,0.567428,0.529071,,,,,,,,,,,,3.21756,-10.09335,-0.76867,50,5.98876,-2.60156,-105.02311,3.52185,3.51222,21.54446,-43.19168,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,2c0c7310-96af-11ed-a773-df94705731b4,71.24269,,,6.86411,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:37:41.29,2023-01-17T17:37:41.2922024-04:00,2023-01-17T21:37:41.2922024Z,,v3,,,,", ccc",,Undefined,WOR_PR1,54.44873,-105.93179,10.77223,5.8018,5.34355,-21.59584,-0.65582,-2.74969,1.75611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
176,2023-01-17,17:38:19.83,3,1,"Munoz, Luimi",,Right,WOR_PR1,"Lara, Jorge",,Left,WOR_PR1,Undefined,9,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.76245,2.746242,0.722245,2660.439718,16.042433,6:30,5.82914,0.40563,6.12782,-73.53756,-19.91714,-6.31343,2.24165,0.54716,65.63531,-10.799458,-0.419644,0.527031,,,,,,,,,,,,3.49193,-10.52776,-0.45777,50,6.00269,-1.10977,-105.53747,2.85308,3.82526,22.76769,-43.70673,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,42ecc5d0-96af-11ed-a773-df94705731b4,71.5184,,,7.12714,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:38:19.83,2023-01-17T17:38:19.8313640-04:00,2023-01-17T21:38:19.8313640Z,,v3,,,,", ccc",,Undefined,WOR_PR1,54.37363,-106.47682,11.38385,5.84778,4.65633,-21.85337,-0.40873,-1.26759,1.91263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
177,2023-01-17,17:38:39.39,3,2,"Munoz, Luimi",,Right,WOR_PR1,"Lara, Jorge",,Left,WOR_PR1,Undefined,9,Top,1,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.21689,-1.772995,-1.328409,2395.577295,190.152644,12:15,6.03181,0.54584,6.48876,-9.23922,24.10273,4.09646,3.63322,-0.33255,81.9818,-3.661469,-0.585259,0.415592,,,,,,,,,,,,-2.5491,13.45981,-0.45417,50,5.90246,2.89631,-132.32418,-4.20582,-4.44455,32.61394,-8.70596,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,4e8a40c0-96af-11ed-a773-df94705731b4,90.69583,,,9.23509,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:38:39.39,2023-01-17T17:38:39.3949352-04:00,2023-01-17T21:38:39.3949352Z,,v3,,,,", ccc",,Undefined,WOR_PR1,54.00452,-133.30752,16.30697,6.02532,-3.94333,-4.35298,-0.54352,3.03032,-2.22227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
178,2023-01-17,17:39:00.41,3,3,"Munoz, Luimi",,Right,WOR_PR1,"Lara, Jorge",,Left,WOR_PR1,Undefined,9,Top,1,0,2,ChangeUp,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.46328,-1.450292,0.983755,2272.720354,196.751263,12:30,6.08038,0.61607,6.528,-11.36973,23.23655,6.61284,3.80198,2.06969,80.45369,-3.732109,2.184243,0.423398,,,,,,,,,,,,-3.10382,12.95666,-0.68674,50,5.97398,-2.4987,-129.82461,-3.47101,-5.2057,31.56232,-10.44338,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,5b21fa30-96af-11ed-a773-df94705731b4,89.02365,,,9.00959,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:39:00.41,2023-01-17T17:39:00.4144296-04:00,2023-01-17T21:39:00.4144296Z,,v3,,,,", ccc",,Undefined,WOR_PR1,53.96555,-130.78514,15.78116,6.07478,-3.15319,-5.22169,-0.6131,-2.34028,-2.60285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
179,2023-01-17,17:39:24.63,3,4,"Munoz, Luimi",,Right,WOR_PR1,"Lara, Jorge",,Left,WOR_PR1,Undefined,9,Top,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,71.93338,2.686369,2.344326,2698.247636,17.458813,6:30,5.97099,0.40187,6.20532,-74.29543,-19.50997,-6.7926,2.26312,2.00084,64.89262,-11.012173,1.115443,0.532726,,,,,,,,,,,,4.32536,-10.24847,-0.57487,50,6.13795,-4.03419,-104.27269,2.70837,4.62454,22.25243,-43.13138,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,69ad9460-96af-11ed-a773-df94705731b4,70.75386,,,7.04076,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:39:24.63,2023-01-17T17:39:24.6332072-04:00,2023-01-17T21:39:24.6332072Z,,v3,,,,", ccc",,Undefined,WOR_PR1,54.29592,-105.18547,11.12622,5.99057,4.47759,-21.56569,-0.4055,-4.22389,2.31227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
180,2023-01-17,17:39:48.88,3,5,"Munoz, Luimi",,Right,WOR_PR1,"Lara, Jorge",,Left,WOR_PR1,Undefined,9,Top,1,2,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.01196,-0.323889,0.276677,2278.880844,190.625917,12:15,6.15213,0.63458,6.66325,-10.14571,23.1384,4.11197,5.01029,1.23041,81.62309,-2.390574,1.025399,0.415231,,,,,,,,,,,,-2.04725,12.57316,-0.65444,50,6.12533,-0.80628,-132.13965,-0.87956,-3.55118,33.13203,-10.36465,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,77fc4ca0-96af-11ed-a773-df94705731b4,90.77464,,,9.38887,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:39:48.88,2023-01-17T17:39:48.8828072-04:00,2023-01-17T21:39:48.8828072Z,,v3,,,,", ccc",,Undefined,WOR_PR1,53.82993,-133.09648,16.56602,6.14641,-0.58024,-5.18233,-0.63263,-0.70372,-1.77559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
181,2023-01-17,17:40:17.24,3,6,"Munoz, Luimi",,Right,WOR_PR1,"Lara, Jorge",,Left,WOR_PR1,Undefined,9,Top,1,2,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,87.02482,-2.968842,-0.492316,1718.245413,213.008545,1:00,5.96419,0.61089,6.42588,-16.15599,20.11222,12.29142,1.8865,1.18265,79.52623,-6.076565,1.736664,0.433446,50.37742,-41.869088,57.864284,,,,,3.68303,2.84017,10.548996,0.0401,-6.61473,11.75926,-0.5813,50,5.74512,0.62648,-126.38064,-6.95166,-10.65829,26.65493,-13.22644,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,88ecfff0-96af-11ed-a773-df94705731b4,86.96004,1.98874,,7.4986,,,,2.44049,1.98874,-1.20466,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:40:17.24,2023-01-17T17:40:17.2458664-04:00,2023-01-17T21:40:17.2458664Z,GroundBall,v3,,,,", ccc",,Undefined,WOR_PR1,54.073,-127.23678,13.32747,5.96158,-6.52684,-6.61322,-0.60692,0.96882,-5.32914,,2.43942,29.43363,,,,,,,,1.99055,-49.59451,,,,,,,,-1.20637,46.85632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,Low,Low,,High,,,High
182,2023-01-17,17:42:58.16,1,1,"Perdomo, Junior",,Right,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,10,Top,0,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,85.78335,0.178047,-2.470428,2223.45237,238.911559,2:00,5.62648,0.92402,5.56241,-25.40682,13.12076,19.69509,3.67573,0.25592,78.1775,-4.560908,1.040334,0.446742,,,,,,,,,,,,-10.67583,6.95276,-0.72414,50,5.62532,4.53791,-124.4757,-0.4525,-16.71266,25.503,-21.28974,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,e8e1f8c0-96af-11ed-a773-df94705731b4,84.37174,,,7.60584,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:42:58.16,2023-01-17T17:42:58.1687464-04:00,2023-01-17T21:42:58.1687464Z,,v3,,,,", ccc",,Undefined,WOR_PR1,54.93621,-125.48297,12.7515,5.62659,0.38836,-10.64487,-0.91641,5.198,-8.35633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
183,2023-01-17,17:43:21.62,1,2,"Perdomo, Junior",,Right,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,10,Top,0,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.15282,3.136767,-0.122198,2122.958573,222.18737,1:30,5.58321,0.85309,4.96398,-26.5771,16.45965,13.69883,6.33462,1.87923,74.65171,-1.791352,2.291625,0.472162,,,,,,,,,,,,-6.68532,7.63981,-0.85253,50,5.86574,-0.36839,-118.94159,5.62163,-9.57675,22.8175,-21.22994,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,f6c98ac0-96af-11ed-a773-df94705731b4,79.82943,,,7.50111,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:43:21.62,2023-01-17T17:43:21.6274088-04:00,2023-01-17T21:43:21.6274088Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.52925,-119.99763,11.40875,5.58282,6.60419,-10.61497,-0.84574,0.07484,-4.78838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
184,2023-01-17,17:43:41.83,1,3,"Perdomo, Junior",,Right,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,10,Top,0,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.59386,1.084779,-1.758464,2040.783315,221.593354,1:30,5.4886,0.83681,5.65704,-23.57923,16.91662,13.84454,4.53589,0.35011,75.95413,-3.357612,0.713632,0.458012,,,,,,,,,,,,-7.45914,8.64308,-0.69654,50,5.56569,3.14082,-121.2652,1.58476,-11.06931,24.46714,-19.34778,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,02dc0ea0-96b0-11ed-a773-df94705731b4,82.29579,,,7.63973,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:43:41.83,2023-01-17T17:43:41.8390696-04:00,2023-01-17T21:43:41.8390696Z,,v3,,,,", ccc",,Undefined,WOR_PR1,54.83818,-122.23748,12.23357,5.48743,2.35361,-9.67389,-0.83009,3.58069,-5.53466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
185,2023-01-17,17:43:56.85,1,4,"Perdomo, Junior",,Right,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,10,Top,0,2,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.15185,1.588796,-1.450925,2196.455798,209.379494,1:00,5.3189,0.95689,5.36477,-21.2519,21.16182,11.13973,5.03854,0.52442,74.55882,-2.430567,0.527272,0.468732,,,,,,,,,,,,-5.93599,10.52505,-0.83454,50,5.44682,2.53747,-119.0869,2.68321,-8.49971,23.48538,-17.10326,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,0bc82530-96b0-11ed-a773-df94705731b4,80.41365,,,7.59303,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:43:56.85,2023-01-17T17:43:56.8597672-04:00,2023-01-17T21:43:56.8597672Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.12912,-120.09416,11.74269,5.31601,3.41675,-8.55163,-0.95119,2.90202,-4.24986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
186,2023-01-17,17:44:19.52,1,5,"Perdomo, Junior",,Right,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,10,Top,0,3,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.06816,0.506894,-1.935021,2154.722716,222.138567,1:30,5.48045,0.91384,5.64297,-23.16001,17.71875,14.86076,4.02357,0.34653,75.78984,-3.850431,0.71793,0.460172,81.85675,26.545415,-33.972946,3770.882594,85.61647,43.72368,-69.06341,288.91822,274.64866,-45.809486,3.760725,-8.10823,9.23965,-0.75937,50,5.50897,3.47647,-120.5891,0.36814,-11.93269,23.5724,-18.57633,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,19693850-96b0-11ed-a773-df94705731b4,81.90945,47.96176,,7.27832,,,,1.01622,4.04819,-0.37052,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:44:19.52,2023-01-17T17:44:19.5268776-04:00,2023-01-17T21:44:19.5268776Z,LineDrive,v3,,,,", ccc",,Undefined,WOR_PR1,54.85522,-121.53448,11.7862,5.47927,1.11314,-9.28817,-0.90839,3.95504,-5.96634,126.921578,1.01705,89.04414,-18.47495,4.41333,-0.85389,0.12132,-0.02575,0.00655,-0.00063,4.04784,53.66173,-18.14466,1.14923,-0.01922,-0.07337,0.04073,-0.00864,0.00063,-0.37091,-60.0045,0.26272,1.22395,-0.59305,0.1905,-0.04108,0.00452,-0.00016,,,,,,,,,,,,,,,,,,,,,,,High,High,Low,,High,,,High
187,2023-01-17,17:44:45.77,1,6,"Perdomo, Junior",,Right,WOR_PR1,"Castro, Rayniel",,Left,WOR_PR1,Undefined,10,Top,0,3,2,Curveball,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,68.45655,3.179134,3.791431,2387.911549,58.035217,8:00,5.58152,0.69136,4.97706,-70.8809,-7.74437,-16.16241,2.68695,2.93049,61.86459,-9.648499,0.944742,0.571889,,,,,,,,,,,,9.12241,-4.01583,-1.04416,50,5.83204,-5.93858,-98.8414,3.21682,8.86268,18.39086,-36.07553,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,29009d30-96b0-11ed-a773-df94705731b4,65.90865,,,6.59196,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:44:45.77,2023-01-17T17:44:45.7731240-04:00,2023-01-17T21:44:45.7731240Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.52126,-99.86342,9.19543,5.59757,5.22163,-18.03777,-0.70045,-6.4311,4.43134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
188,2023-01-17,17:45:12.93,2,1,"Perdomo, Junior",,Right,WOR_PR1,"Almanzar, Yariel",,Right,WOR_PR1,Undefined,10,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.56654,2.40907,-1.341423,2157.338459,215.850582,1:15,5.48064,0.78709,5.51465,-29.54395,14.43867,9.38386,5.2732,0.31454,72.98008,-3.110982,0.329217,0.477323,,,,,,,,,,,,-5.05508,7.0037,-0.67633,50,5.67125,2.34088,-116.72979,3.98981,-6.93921,23.01957,-22.5599,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,39206bf0-96b0-11ed-a773-df94705731b4,78.9664,,,7.58646,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:45:12.93,2023-01-17T17:45:12.9310376-04:00,2023-01-17T21:45:12.9310376Z,,v3,,,,", ccc",,Undefined,WOR_PR1,54.97856,-117.70749,11.50978,5.48144,4.94799,-11.27995,-0.78201,2.63561,-3.46961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
189,2023-01-17,17:45:32.03,2,2,"Perdomo, Junior",,Right,WOR_PR1,"Almanzar, Yariel",,Right,WOR_PR1,Undefined,10,Top,0,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,78.62404,0.889148,-3.29103,2072.776194,224.782799,1:30,5.26678,0.94057,5.4698,-32.11671,13.88611,12.33469,3.42392,-1.11479,71.83402,-5.064408,-1.099744,0.488162,,,,,,,,,,,,-7.15642,7.18008,-0.65983,50,5.32333,6.076,-113.97902,0.76926,-9.41911,20.84726,-22.72377,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,44aa10c0-96b0-11ed-a773-df94705731b4,77.21305,,,6.79001,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:45:32.03,2023-01-17T17:45:32.0396456-04:00,2023-01-17T21:45:32.0396456Z,,v3,,,,", ccc",,Undefined,WOR_PR1,55.02828,-114.89503,10.42363,5.2676,1.76772,-11.36189,-0.9359,6.48987,-4.70955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
190,2023-01-17,17:47:59.90,1,1,"Munoz, Luimi",,Right,WOR_PR1,"Almanzar, Yariel",,Right,WOR_PR1,Undefined,11,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.62446,-1.171984,-1.290619,2207.623795,209.576526,1:00,6.16359,0.35107,6.52276,-13.61209,19.25218,10.26556,3.95358,0.02224,82.67609,-3.84483,0.573565,0.412604,,,,,,,,,,,,-5.71878,10.74749,-0.26496,50,6.07559,2.56732,-133.01703,-3.01986,-10.11285,31.99569,-13.16874,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,9cba77f0-96b0-11ed-a773-df94705731b4,91.35261,,,8.94837,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:47:59.90,2023-01-17T17:47:59.9031976-04:00,2023-01-17T21:47:59.9031976Z,,v3,,,,", ccc",,Undefined,WOR_PR1,53.97141,-133.9689,15.99785,6.1596,-2.62809,-6.58437,-0.34581,2.86818,-5.05642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
191,2023-01-17,17:48:17.77,1,2,"Munoz, Luimi",,Right,WOR_PR1,"Almanzar, Yariel",,Right,WOR_PR1,Undefined,11,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.67637,-3.071403,-0.259297,2264.589029,204.704032,12:45,6.02421,0.48414,6.67754,-14.02489,19.44788,8.38701,2.04316,0.94586,81.87898,-5.817779,1.268916,0.416406,,,,,,,,,,,,-4.45922,11.55705,-0.46948,50,5.81256,0.25832,-131.53083,-7.35485,-7.69492,31.7953,-12.23099,WOR_PR1,WOR_PR1,DRRangers2,TeamExclusive,Team,20230117-DRRangers2-Private-1,a7480980-96b0-11ed-a773-df94705731b4,90.51843,,,8.79739,,,,,,,e7693d0c-839b-48c7-a917-db66df881d6b,2023-01-17,21:48:17.77,2023-01-17T17:48:17.7703080-04:00,2023-01-17T21:48:17.7703080Z,,v3,,,,", ccc",,Undefined,WOR_PR1,53.81678,-132.45025,15.89765,6.02012,-7.00116,-6.1155,-0.48017,0.48083,-3.84746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
